,Med,Eur,Pot4kw,EK,Nek,C1500,C1520,C2025,C2500,C3000,HEATING,COOLING
7646,0.3171,0.084,0.301401282,0.3230596,0.3202816,0.19203,0.272933152,0.37773316,0.529048116,0.68304,0.295353034,0
7647,0.3259,0.084,0.297414103,0.3142175,0.3111697,0.223405,0.277959006,0.376510677,0.484642466,0.597433333,0.159693206,0
7648,0.3622,0.084,0.349484615,0.3564254,0.3575885,0.286223,0.32829868,0.419752604,0.470372089,0.610753333,0.289713625,0
7649,0.282,0.084,0.265240313,0.2987079,0.2762027,0.207703,0.264062112,0.333554861,0.373965582,0.489168333,0.056025611,0
7650,0.3758,0.084,0.319499715,0.380569,0.3202552,0.233459,0.327408463,0.427905903,0.429508904,0.390491667,0.227941184,0
7651,0.414,0.084,0.343118661,0.4049154,0.3481552,0.25908,0.349372826,0.481832813,0.562845034,0.569271667,0.136881079,0
7652,0.372,0.084,0.345363675,0.3457947,0.361379,0.256327,0.324622205,0.458966927,0.504734932,0.709848333,0.219584292,0
7653,0.3111,0.084,0.279719658,0.274412,0.3003525,0.189504,0.244077252,0.37430434,0.430488014,0.555458333,0.45903916,0
7654,0.206,0.084,0.185493732,0.1879364,0.199717,0.132651,0.167778416,0.250454774,0.296313014,0.39735,0.32584556,0
7655,0.1185,0.084,0.108894729,0.1116408,0.1166487,0.095625,0.107818866,0.146258507,0.159053082,0.178043333,0.426146836,0
7656,0.1,0.084,0.098568234,0.102728,0.1004271,0.091376,0.098268711,0.122008941,0.133779281,0.144406667,0.443840994,0
7657,0.0978,0.084,0.097288746,0.0983809,0.0988616,0.088915,0.097668245,0.120142969,0.125953596,0.145565,0.462621378,0
7658,0.0976,0.084,0.096739459,0.0986229,0.0980238,0.088855,0.097511801,0.120100434,0.125922089,0.145616667,0.534573441,0
7659,0.0993,0.084,0.097243162,0.1003005,0.0984195,0.089175,0.09761118,0.122287847,0.12997226,0.168403333,0.54541462,0
7660,0.0995,0.084,0.097549858,0.1001128,0.0985849,0.089702,0.097699301,0.122265538,0.129837842,0.16817,0.191358392,0
7661,0.1079,0.084,0.101393875,0.1104552,0.1022329,0.090536,0.100025155,0.136913715,0.135372089,0.167406667,0.158342219,0
7662,0.1129,0.084,0.1129349,0.1119091,0.1143551,0.094972,0.11007073,0.137673524,0.142398116,0.147168333,0.230866122,0
7663,0.2041,0.084,0.200884046,0.2005723,0.201622,0.1887,0.196166848,0.222941319,0.233839384,0.230606667,0.143550938,0
7664,0.1853,0.084,0.173787464,0.1739333,0.1756315,0.151226,0.175021661,0.203013976,0.213137671,0.197145,0.33500897,0
7665,0.2324,0.084,0.216736325,0.2334316,0.2178531,0.191785,0.218137811,0.26691684,0.266280137,0.266425,0,0
7666,0.1949,0.084,0.166297436,0.2279258,0.1695142,0.13135,0.181999224,0.249382292,0.288147774,0.395256667,0.3765181,0
7667,0.2929,0.084,0.246196011,0.3523744,0.2505518,0.168159,0.283407453,0.368402778,0.446233904,0.59848,0.458571827,0
7668,0.3518,0.084,0.249303989,0.3881521,0.2709547,0.205443,0.280681211,0.398251476,0.570890582,0.834613333,0.439613214,0
7669,0.3224,0.084,0.267332479,0.2986708,0.2734226,0.191085,0.259402174,0.347580556,0.420301541,0.497826667,0.407268395,0
7670,0.2982,0.084,0.288872792,0.2757099,0.2903077,0.181009,0.257063587,0.335282726,0.423451712,0.53735,0.373881235,0
7671,0.2768,0.084,0.287638177,0.2649816,0.2865729,0.188015,0.249763742,0.311506597,0.408409589,0.434833333,0.354013026,0
7672,0.2685,0.084,0.274817094,0.2795551,0.2908769,0.214962,0.258296196,0.313746094,0.394771404,0.410486667,0.25028114,0
7673,0.283,0.084,0.254515954,0.2887596,0.2628403,0.207954,0.249449224,0.328165712,0.368064555,0.316773333,0.246558455,0
7674,0.328,0.084,0.310361396,0.3626086,0.3191775,0.250471,0.299509394,0.408061806,0.442761301,0.404488333,0.109445815,0
7675,0.4036,0.084,0.340036182,0.4482265,0.3529522,0.259619,0.350713975,0.474970486,0.584438699,0.694983333,0.297840052,0
7676,0.3669,0.084,0.340297009,0.3657604,0.3505747,0.259588,0.322399534,0.41984566,0.507828938,0.535591667,0.089174359,0
7677,0.3059,0.084,0.264901852,0.2781655,0.277785,0.18198,0.242038121,0.34165625,0.4726,0.593658333,0.122198689,0
7678,0.2239,0.084,0.18567037,0.196348,0.1960745,0.133525,0.172839984,0.253537326,0.324964555,0.485198333,0.423302835,0
7679,0.1196,0.084,0.110625214,0.1127199,0.1203654,0.094178,0.107454193,0.144057205,0.18219726,0.241278333,0.388384395,0
7680,0.0997,0.084,0.09707906,0.1022421,0.0993713,0.090921,0.098804581,0.121478993,0.150690582,0.207506667,0.395235779,0
7681,0.0982,0.084,0.096909829,0.0981663,0.0982109,0.089495,0.097473059,0.119765885,0.125857705,0.143933333,0.392091622,0
7682,0.0979,0.084,0.096375926,0.0979147,0.0977429,0.089227,0.097282376,0.119413194,0.125432877,0.144028333,0.391753224,0
7683,0.1885,0.084,0.18664188,0.187886,0.1878336,0.178626,0.187240683,0.209628299,0.216432192,0.234913333,0.389534276,0
7684,0.1889,0.084,0.186812108,0.1886564,0.1880105,0.178722,0.187680357,0.210343403,0.220067123,0.24373,0.220388699,0
7685,0.3158,0.084,0.307486182,0.3108315,0.3087101,0.296903,0.308085093,0.33679592,0.348223801,0.383855,0.019757859,0
7686,0.2032,0.084,0.202424644,0.195052,0.2058203,0.179578,0.192061491,0.233874132,0.232218151,0.235813333,0.11565893,0
7687,0.2131,0.084,0.214868519,0.2111523,0.2171446,0.190141,0.203503106,0.243570399,0.254970377,0.264653333,0.168487385,0
7688,0.2477,0.084,0.238560541,0.2524524,0.2440299,0.225754,0.242527252,0.275056337,0.302887329,0.342251667,0.361366399,0
7689,0.2551,0.127,0.248927635,0.2654237,0.2561129,0.223065,0.253915295,0.292035938,0.324287671,0.353883333,0.378066192,0
7690,0.2047,0.127,0.178826781,0.2309577,0.1864108,0.157727,0.194883307,0.256796701,0.342470719,0.44346,0.32432348,0
7691,0.2834,0.224,0.230860541,0.2957311,0.2393733,0.194302,0.250601242,0.341099479,0.415627568,0.824673333,0.307316013,0
7692,0.365,0.224,0.243266524,0.4210058,0.2669879,0.178963,0.308746429,0.440695573,0.560995205,0.884925,0.358414529,0
7693,0.2909,0.224,0.269763675,0.2804437,0.292393,0.20008,0.249444798,0.350935243,0.425797945,0.564648333,0.388227783,0
7694,0.3036,0.224,0.290989601,0.2810617,0.3101807,0.196103,0.239160016,0.367215278,0.466145034,0.621735,0.419155507,0
7695,0.3041,0.127,0.263817949,0.2717584,0.2849053,0.206104,0.235918944,0.345877778,0.416746404,0.579261667,0.315042035,0
7696,0.363,0.127,0.325876638,0.3512303,0.3492027,0.29134,0.320999922,0.396192448,0.448917979,0.58704,0,0
7697,0.2743,0.127,0.244446866,0.2763661,0.2591945,0.204638,0.237080901,0.327128993,0.335460445,0.370121667,0.275970698,0
7698,0.2715,0.127,0.260754131,0.3095832,0.277939,0.223904,0.264700543,0.326040191,0.376678425,0.392956667,0.295181675,0
7699,0.3323,0.224,0.29930114,0.3544683,0.3143521,0.234544,0.310917158,0.389243229,0.476370205,0.46903,0.294880127,0
7700,0.3576,0.224,0.317733048,0.3642318,0.3285803,0.251011,0.321494798,0.407754688,0.447305308,0.421956667,0.428136756,0
7701,0.3024,0.224,0.252673647,0.2833306,0.276608,0.169768,0.242503416,0.358567188,0.418727397,0.492916667,0.527889111,0
7702,0.2125,0.224,0.185207407,0.1985352,0.1987682,0.134045,0.169464286,0.254200781,0.299096918,0.336978333,0.163174751,0
7703,0.1371,0.127,0.112316667,0.1207094,0.1152437,0.095423,0.109618012,0.148251736,0.196291267,0.242646667,0,0
7704,0.105,0.127,0.09832792,0.1021222,0.1006512,0.089724,0.099351863,0.123369444,0.143454966,0.153213333,0,0
7705,0.0978,0.084,0.096952707,0.098696,0.0983224,0.089081,0.097625621,0.120021962,0.126106507,0.146423333,1.034639818,0
7706,0.0975,0.084,0.096434615,0.0981382,0.0978718,0.088973,0.097415994,0.119404688,0.125393493,0.144456667,0.947985411,0
7707,0.0991,0.084,0.097148148,0.0983596,0.0983544,0.088965,0.098378571,0.119667361,0.126837671,0.144886667,0.516136437,0
7708,0.1906,0.084,0.186978917,0.1896513,0.1881487,0.178627,0.187867702,0.210916406,0.22186113,0.240346667,0,0
7709,0.3122,0.084,0.306928348,0.3135081,0.3081035,0.296243,0.307530202,0.333209635,0.352629966,0.37752,0.237766754,0
7710,0.3191,0.084,0.325046296,0.324212,0.3265597,0.299449,0.317198602,0.351788281,0.359105993,0.35589,0.937063755,0
7711,0.2135,0.084,0.200168661,0.2119622,0.2041895,0.180148,0.205015761,0.248252865,0.235691096,0.242228333,0.894371661,0
7712,0.1841,0.127,0.162760256,0.1748216,0.1698089,0.147454,0.169685248,0.211181076,0.210522945,0.238518333,0.388426301,0
7713,0.2005,0.127,0.179849715,0.1900517,0.1776484,0.16462,0.180971661,0.216392014,0.230867808,0.249065,0.612871088,0
7714,0.1795,0.224,0.165511966,0.1760391,0.1636083,0.139266,0.152359627,0.218836198,0.240827226,0.279276667,0.559058758,0
7715,0.239,0.224,0.212147578,0.2788844,0.2092538,0.149815,0.211317624,0.288535417,0.339625514,0.303915,0.390877663,0
7716,0.3749,0.224,0.252405698,0.4237573,0.2659683,0.177068,0.301217547,0.435912326,0.460328425,0.451935,0.531449265,0
7717,0.3158,0.224,0.291803989,0.3158244,0.2929125,0.182748,0.265206988,0.364866319,0.398362842,0.39867,0.495069327,0
7718,0.323,0.127,0.317557265,0.2962498,0.3121243,0.165364,0.255634084,0.368917448,0.462765925,0.492066667,0.458258073,0
7719,0.2951,0.127,0.282968376,0.259647,0.2822363,0.179184,0.235788587,0.326293142,0.384343493,0.369623333,0.456174312,0
7720,0.2749,0.127,0.25325812,0.2659481,0.2712509,0.198165,0.23304736,0.317571615,0.37398613,0.451898333,0.207986325,0
7721,0.2739,0.127,0.238939744,0.2763579,0.2557508,0.216493,0.243297826,0.310083507,0.358103253,0.493131667,0,0
7722,0.3078,0.224,0.267770085,0.2717101,0.2722005,0.22522,0.257935792,0.338248611,0.369098116,0.488325,0.367248989,0
7723,0.3629,0.224,0.287196296,0.3486937,0.2958934,0.248728,0.287813199,0.407403125,0.476738356,0.489558333,0.514835638,0
7724,0.36,0.224,0.339112821,0.3370003,0.3523315,0.261808,0.307446196,0.40714401,0.49750411,0.519693333,0.473484681,0
7725,0.2898,0.224,0.275623789,0.2694481,0.2865043,0.180047,0.235549612,0.342188628,0.414295719,0.430793333,0.13659128,0
7726,0.2062,0.127,0.189990313,0.194265,0.2029355,0.128936,0.165965839,0.25081684,0.303585616,0.387178333,0.22322731,0
7727,0.1283,0.127,0.115468376,0.1237325,0.1296936,0.093849,0.108297671,0.157466059,0.201863356,0.272385,0.455920402,0
7728,0.195,0.084,0.189623789,0.1939884,0.1948792,0.179273,0.188057143,0.21564158,0.243671918,0.286401667,0.490358959,0
7729,0.099,0.084,0.097264245,0.0989015,0.0987545,0.088963,0.098145807,0.120459549,0.128967123,0.155988333,0.503618249,0
7730,0.0979,0.084,0.096761111,0.0985233,0.0981207,0.088941,0.097750155,0.119872483,0.125328938,0.1436,0.539169856,0
7731,0.0985,0.084,0.099011396,0.0987923,0.1009077,0.089303,0.097290062,0.122032726,0.12805,0.1436,0.555961271,0
7732,0.1003,0.084,0.100532764,0.0991408,0.1024875,0.088976,0.097997593,0.124098003,0.129133562,0.144003333,0.02615727,0
7733,0.1021,0.084,0.101631481,0.1067627,0.1031945,0.089582,0.099951087,0.128909896,0.136424486,0.155995,0.110336365,0
7734,0.1143,0.084,0.109494872,0.1130025,0.1120703,0.094889,0.105529891,0.139244097,0.156679795,0.18499,0.278763159,0
7735,0.1205,0.127,0.112969658,0.1216611,0.1149541,0.094632,0.113614519,0.146597743,0.166360959,0.20998,0.507059709,0
7736,0.2584,0.127,0.254611966,0.2564176,0.261559,0.231534,0.254043556,0.292540799,0.294131849,0.293483333,0.244799,0
7737,0.1546,0.224,0.147968519,0.1625957,0.1552002,0.115746,0.157287966,0.18945217,0.209519863,0.222378333,0.206220982,0
7738,0.2241,0.224,0.197097721,0.2404555,0.2057233,0.159724,0.198898447,0.280521181,0.316314384,0.226466667,0.340505815,0
7739,0.3115,0.224,0.214861823,0.4039739,0.2265375,0.181341,0.296280435,0.351349132,0.468321062,0.43886,0.357745029,0
7740,0.3381,0.224,0.2967151,0.4094295,0.2974919,0.181864,0.288950388,0.427272569,0.593284932,0.817058333,0.285215624,0
7741,0.2892,0.127,0.277523932,0.3005181,0.283903,0.165514,0.250630978,0.35482066,0.473294692,0.615305,0.242431258,0
7742,0.3296,0.127,0.317557265,0.3166585,0.3301487,0.209863,0.277151242,0.378978733,0.483663699,0.596266667,0.204060173,0
7743,0.3025,0.127,0.289854843,0.285121,0.2887209,0.196811,0.245867158,0.355977951,0.406276541,0.518613333,0.149370767,0
7744,0.3766,0.127,0.348549858,0.3517774,0.3626683,0.29262,0.336780202,0.405909462,0.442254623,0.493931667,0.185052064,0
7745,0.4038,0.224,0.380496154,0.4288099,0.3907086,0.336477,0.382828106,0.447330469,0.528153767,0.617605,0.161782485,0
7746,0.3374,0.224,0.293154843,0.3561321,0.3055438,0.231074,0.295455901,0.393034115,0.439739555,0.551796667,0.23756364,0
7747,0.3978,0.224,0.319190028,0.4262061,0.3419651,0.255644,0.325031444,0.469788889,0.600277226,0.617871667,0.206651551,0
7748,0.3646,0.224,0.325417236,0.3696654,0.3445404,0.245915,0.310828727,0.407428472,0.540387329,0.576243333,0,0
7749,0.2921,0.127,0.259172507,0.2641089,0.2649105,0.167417,0.24206941,0.323891493,0.431075342,0.492885,0,0
7750,0.1886,0.127,0.181250712,0.187934,0.1865435,0.12765,0.165843711,0.22342908,0.279315411,0.333191667,0.155576787,0
7751,0.1164,0.084,0.106405983,0.1114927,0.1121303,0.093636,0.104274767,0.141675608,0.161369692,0.25894,0.377851311,0
7752,0.1037,0.084,0.098378205,0.1005173,0.0996493,0.090039,0.098760248,0.125377604,0.132162158,0.146276667,0.347601927,0
7753,0.0981,0.084,0.096933476,0.0988884,0.0980285,0.089348,0.09759736,0.120235156,0.126304795,0.145816667,0.346894094,0
7754,0.0981,0.084,0.096440171,0.0984869,0.0978818,0.089174,0.097268789,0.119932552,0.126742979,0.148288333,0.386367795,0
7755,0.0982,0.084,0.097391595,0.1000373,0.0992205,0.089173,0.097628028,0.121268142,0.131676541,0.15699,0.309653968,0
7756,0.0984,0.084,0.098005698,0.1006731,0.1001312,0.089725,0.097516615,0.121816319,0.133533562,0.159436667,0,0
7757,0.1045,0.084,0.102183333,0.1023406,0.1029456,0.090221,0.099420031,0.126713715,0.140592466,0.158783333,0.136525829,0
7758,0.1226,0.127,0.110815527,0.1123885,0.1132128,0.094236,0.109906289,0.144830122,0.141599315,0.154113333,0.272438584,0
7759,0.1254,0.127,0.116223789,0.1151891,0.1192663,0.096918,0.112507919,0.152676302,0.151323973,0.154658333,0.380644069,0
7760,0.1397,0.224,0.12726396,0.1338223,0.1281357,0.123639,0.123936258,0.161629167,0.174215411,0.200733333,0.182926122,0
7761,0.1771,0.224,0.165011538,0.1857267,0.1708971,0.161864,0.16897368,0.20440599,0.230607877,0.270123333,0.422635262,0
7762,0.2183,0.224,0.16868433,0.2144335,0.1823144,0.146575,0.199043478,0.250480382,0.270919521,0.387171667,0.40442805,0
7763,0.3083,0.224,0.237238034,0.3837707,0.2513848,0.203184,0.27773882,0.380558507,0.537878938,0.811146667,0.335956802,0
7764,0.3624,0.127,0.282628917,0.4429698,0.2833941,0.217348,0.314784627,0.435101389,0.541510445,0.58721,0.284397823,0
7765,0.2992,0.127,0.268695157,0.2867015,0.2753961,0.162686,0.253446817,0.359494358,0.455818664,0.623765,0.206561428,0
7766,0.3137,0.127,0.292016809,0.3007558,0.3116638,0.185145,0.26342337,0.381313802,0.496371575,0.779115,0.176435307,0
7767,0.3714,0.127,0.346694302,0.3534429,0.366492,0.259616,0.322663432,0.424764236,0.522468322,0.676248333,0.037555586,0
7768,0.4076,0.224,0.383573932,0.4037697,0.4127104,0.333503,0.384640683,0.446067969,0.559801027,0.706896667,0,0
7769,0.279,0.224,0.259592593,0.3019158,0.282376,0.204578,0.253740295,0.333507292,0.431824829,0.524451667,0,0
7770,0.3643,0.224,0.321334046,0.378994,0.3347692,0.220277,0.327447438,0.430372569,0.530278425,0.580196667,0.139462422,0
7771,0.4324,0.224,0.324453134,0.4505383,0.3376482,0.246261,0.351537112,0.491450174,0.613688699,0.860465,0.242239139,0
7772,0.3687,0.127,0.328736752,0.3824528,0.3474805,0.272831,0.31691514,0.428754167,0.497406849,0.686671667,0.106214871,0
7773,0.3025,0.127,0.286553989,0.300027,0.2876412,0.186382,0.244860792,0.355448958,0.453578767,0.607341667,0.10936227,0
7774,0.2037,0.084,0.199970655,0.2042528,0.2042667,0.133218,0.174423602,0.243456163,0.310720719,0.430998333,0.286477837,0
7775,0.1177,0.084,0.115424929,0.1220918,0.1205157,0.094134,0.109618866,0.14527908,0.169178596,0.208625,0.229120394,0
7776,0.1016,0.084,0.099254131,0.1047294,0.1006983,0.089867,0.099579115,0.125702431,0.131567979,0.145,0,0
7777,0.0983,0.084,0.097355698,0.1025568,0.0986228,0.088961,0.097741615,0.121721094,0.133678082,0.153405,0.250871723,0
7778,0.0977,0.084,0.096407835,0.0982829,0.0976595,0.088988,0.097473137,0.119858767,0.126260959,0.147656667,0.403268163,0
7779,0.0992,0.084,0.097268661,0.0982734,0.0988728,0.089131,0.097672283,0.121347569,0.129773459,0.161926667,0.311910954,0
7780,0.1006,0.084,0.098618946,0.0985792,0.0998642,0.088885,0.097758773,0.122751302,0.131891952,0.165851667,0,0
7781,0.1883,0.127,0.186654131,0.1874363,0.188739,0.175767,0.184200932,0.212698611,0.226299486,0.260271667,0,0
7782,0.1938,0.127,0.198318803,0.1963919,0.1997337,0.176075,0.190736957,0.225182899,0.232791438,0.242936667,0.314431048,0
7783,0.1158,0.224,0.12200641,0.1124507,0.1268588,0.100147,0.114125776,0.14411033,0.151208219,0.172823333,0.36991992,0
7784,0.1294,0.224,0.137036895,0.1291168,0.1481215,0.126557,0.12890132,0.15873125,0.178484589,0.235196667,0.192969458,0
7785,0.1981,0.224,0.182729202,0.1853796,0.1973464,0.173589,0.188646273,0.215841753,0.238125514,0.28862,0.115355559,0
7786,0.22,0.224,0.16099416,0.2091834,0.1850381,0.147378,0.178378416,0.26211875,0.265524486,0.235543333,0.345106917,0
7787,0.3299,0.127,0.240657123,0.3805746,0.2326593,0.18645,0.285437267,0.375001389,0.478789384,0.511126667,0.362204622,0
7788,0.3963,0.127,0.314988462,0.4228664,0.3228938,0.237995,0.314188432,0.454009115,0.610384932,0.857945,0.324269347,0
7789,0.3393,0.127,0.30930057,0.3497602,0.3163823,0.208955,0.284118944,0.401119358,0.477810959,0.56482,0.288747444,0
7790,0.3313,0.127,0.315359972,0.3419204,0.3245136,0.204016,0.292853649,0.374966059,0.495660788,0.561508333,0.269655412,0
7791,0.3609,0.224,0.35132265,0.3595687,0.3640234,0.28154,0.329025233,0.399254514,0.500822774,0.619985,0.270625241,0
7792,0.2592,0.224,0.240487037,0.2579188,0.2608315,0.190045,0.232896972,0.302616493,0.37167363,0.509545,0.137454915,0
7793,0.2842,0.224,0.244852564,0.2946302,0.2578623,0.204657,0.24343618,0.326640799,0.400129452,0.463981667,0.213279269,0
7794,0.3382,0.224,0.280656838,0.3689324,0.2961749,0.242556,0.310963354,0.397068576,0.44603887,0.476335,0.339440215,0
7795,0.3947,0.127,0.311148433,0.4456326,0.3333237,0.243005,0.332925776,0.473042622,0.564228253,0.648156667,0.326403245,0
7796,0.3754,0.127,0.333451709,0.3645606,0.3467431,0.248319,0.319461102,0.420297917,0.466574658,0.510916667,0.304590134,0
7797,0.2956,0.084,0.274342593,0.3023887,0.282691,0.165846,0.241522283,0.36464809,0.442752055,0.507926667,0.14226927,0
7798,0.2039,0.084,0.18880584,0.2002224,0.1934211,0.126804,0.169397748,0.245384462,0.309003938,0.392208333,0.225469187,0
7799,0.1236,0.084,0.109710114,0.1168589,0.1211495,0.093951,0.104049922,0.148594097,0.194664726,0.259755,0.329029351,0
7800,0.1055,0.084,0.098603561,0.1034844,0.1018569,0.090512,0.098966848,0.122001302,0.148589555,0.152781667,0.355747619,0
7801,0.0982,0.084,0.097501994,0.0984427,0.0984972,0.089677,0.097682764,0.120441667,0.127056164,0.149068333,0.363373493,0
7802,0.1873,0.084,0.185959402,0.1876635,0.1872789,0.178737,0.186920264,0.209070486,0.21658476,0.23983,0.371057935,0
7803,0.0988,0.084,0.096714672,0.0991179,0.0979203,0.088868,0.09823222,0.120515972,0.125442123,0.1436,0.262667702,0
7804,0.0988,0.084,0.097092735,0.099609,0.0982732,0.089398,0.098019643,0.12091875,0.126502226,0.144003333,0.100150189,0
7805,0.1896,0.084,0.187155128,0.1875939,0.1867392,0.175638,0.183405202,0.210835417,0.220414555,0.229831667,0.336608894,0
7806,0.1976,0.084,0.188748433,0.2011446,0.1934861,0.176091,0.195640606,0.221208767,0.230548288,0.236796667,0.396075184,0
7807,0.2022,0.084,0.195692593,0.1995663,0.2016885,0.179337,0.201880823,0.222745747,0.234425685,0.24413,0.367584377,0
7808,0.1882,0.084,0.175709687,0.171698,0.1812461,0.154651,0.176338043,0.202905035,0.221007877,0.20489,0,0
7809,0.2048,0.084,0.201725214,0.203376,0.2096633,0.165807,0.194645807,0.235145226,0.271054795,0.256528333,0.101744998,0
7810,0.1936,0.084,0.187264815,0.2123354,0.1852312,0.14211,0.173348602,0.238554774,0.278690925,0.381676667,0.419521016,0
7811,0.2901,0.084,0.220561823,0.3703961,0.2417584,0.173739,0.27422795,0.37701658,0.486651199,0.919721667,0.384161403,0
7812,0.3455,0.084,0.248308262,0.4349523,0.2600361,0.189735,0.297400078,0.431439844,0.51764589,0.550585,0.356106468,0
7813,0.2972,0.084,0.26087265,0.3056621,0.2670182,0.167687,0.242829503,0.356106337,0.465215925,0.548308333,0.339726913,0
7814,0.3399,0.084,0.317638034,0.3063106,0.3130923,0.192563,0.27447896,0.384282031,0.484210445,0.590435,0.32000704,0
7815,0.3799,0.084,0.362032336,0.3568648,0.3660227,0.261639,0.329838509,0.433413889,0.479687671,0.549303333,0.094301409,0
7816,0.3659,0.084,0.358266524,0.3682831,0.3645458,0.294328,0.336744177,0.422714497,0.44456661,0.531896667,0.07420745,0
7817,0.2998,0.084,0.263046724,0.2992791,0.2721494,0.222499,0.266233307,0.32911901,0.391275856,0.463215,0.229924184,0
7818,0.357,0.084,0.300956268,0.3646277,0.3130754,0.254389,0.310289907,0.390199566,0.443805822,0.40921,0.18394429,0
7819,0.4105,0.084,0.349869231,0.4429884,0.3723191,0.257641,0.361263121,0.471056163,0.59571524,0.69053,0.372689381,0
7820,0.3729,0.084,0.331332764,0.3546407,0.3498784,0.246963,0.313613509,0.429499219,0.531730137,0.6529,0.183326233,0
7821,0.3052,0.084,0.266668234,0.2829845,0.2773394,0.165482,0.238855435,0.355931076,0.442509075,0.622726667,0.136464436,0
7822,0.2129,0.084,0.185569373,0.1940951,0.1937476,0.121355,0.170039674,0.247745139,0.318991781,0.545551667,0.430925424,0
7823,0.1211,0.084,0.110303989,0.1155577,0.1138755,0.092665,0.10834573,0.14120408,0.184246747,0.31738,0.183476684,0
7824,0.1054,0.084,0.098526353,0.1009918,0.1002303,0.090268,0.09916941,0.12503316,0.152158048,0.255216667,0.508258547,0
7825,0.1016,0.084,0.096812678,0.0986413,0.0981282,0.089172,0.097895652,0.119915538,0.137262671,0.19733,0.487230149,0
7826,0.0981,0.084,0.096640313,0.0981921,0.0979557,0.089412,0.097423758,0.120005035,0.127084247,0.153826667,0.48593796,0
7827,0.0983,0.084,0.096848291,0.0982052,0.0981319,0.089147,0.097408152,0.120301389,0.129581849,0.158281667,0.313274465,0
7828,0.0989,0.084,0.097326638,0.1004465,0.0986974,0.089526,0.097956444,0.121438889,0.133570377,0.170021667,0,0
7829,0.1052,0.084,0.101123789,0.1056185,0.1021263,0.089921,0.100826398,0.127676389,0.149730993,0.197566667,0,0
7830,0.117,0.084,0.109112821,0.106756,0.1095541,0.092373,0.103502873,0.139260938,0.162407877,0.16268,0.559086386,0
7831,0.129,0.084,0.111788177,0.1158857,0.1173234,0.097523,0.111894565,0.150460156,0.170936473,0.202028333,0.550555357,0
7832,0.1892,0.084,0.187170085,0.1750185,0.1894786,0.149061,0.179147981,0.217662674,0.255499315,0.279296667,0.393296204,0
7833,0.2097,0.084,0.200209829,0.1936454,0.1934821,0.158914,0.199190606,0.228083333,0.259077397,0.269871667,0.274674555,0
7834,0.2285,0.084,0.168704274,0.2301431,0.1727402,0.152134,0.19933028,0.241695052,0.319218664,0.379266667,0.18406219,0
7835,0.3318,0.084,0.251977493,0.3629211,0.247148,0.207417,0.283887422,0.367114323,0.477902397,0.473473333,0.223175485,0
7836,0.3488,0.084,0.274583191,0.4106822,0.2779449,0.21276,0.298238742,0.413473177,0.459044863,0.409796667,0.439292849,0
7837,0.3312,0.084,0.277097009,0.3301998,0.2913447,0.206649,0.279531366,0.390504514,0.445743664,0.477815,0.363339316,0
7838,0.3224,0.084,0.290776211,0.3128786,0.307484,0.190211,0.273498991,0.385742274,0.46052226,0.483483333,0.341987068,0
7839,0.3117,0.084,0.309907835,0.3244532,0.3250217,0.214593,0.283481677,0.388399566,0.422929623,0.480006667,0.308932786,0
7840,0.28,0.084,0.265549858,0.2810799,0.2818402,0.20889,0.252802096,0.329471528,0.372259589,0.48225,0.25498675,0
7841,0.2827,0.084,0.266675641,0.2874531,0.2898247,0.219217,0.247112422,0.339881163,0.392433904,0.507326667,0,0
7842,0.3446,0.084,0.321448291,0.3540064,0.3340989,0.235862,0.311528106,0.423259375,0.491861644,0.647226667,0.100575836,0
7843,0.4161,0.084,0.346996866,0.4448823,0.3601473,0.252712,0.333911801,0.494076997,0.680502226,0.91174,0.279110551,0
7844,0.3706,0.084,0.337278775,0.3765409,0.3429606,0.244503,0.327858307,0.410427344,0.499535445,0.670215,0.399132735,0
7845,0.3068,0.084,0.264753846,0.277987,0.2720273,0.178205,0.249687345,0.335007292,0.418938014,0.510165,0.239546349,0
7846,0.1991,0.084,0.184089886,0.1925222,0.183337,0.128409,0.165420885,0.230136458,0.297312671,0.381251667,0.618253433,0
7847,0.1133,0.084,0.110261966,0.1153076,0.1159203,0.092897,0.105901553,0.138213281,0.180730137,0.296226667,0.533968863,0
7848,0.0996,0.084,0.098852279,0.1070161,0.1004111,0.089587,0.099819022,0.122733681,0.1431125,0.147,0.508165765,0
7849,0.0979,0.084,0.096780342,0.0987011,0.0981356,0.088961,0.097625466,0.120338455,0.126449658,0.145968333,0.497522617,0
7850,0.0976,0.084,0.097161254,0.0982043,0.0983516,0.089207,0.097655124,0.119601563,0.126897774,0.14608,0.541738619,0
7851,0.0987,0.084,0.099256125,0.098336,0.0997406,0.089068,0.098378727,0.120695486,0.131295205,0.15492,0.564955914,0
7852,0.0996,0.084,0.101727493,0.0991522,0.1028294,0.089605,0.09948913,0.122271441,0.134256678,0.162545,0.20705125,0
7853,0.1901,0.084,0.187075499,0.1888436,0.1886177,0.174659,0.18554014,0.212796094,0.2247375,0.25331,0.132009671,0
7854,0.2061,0.084,0.201897863,0.2054015,0.2010027,0.176997,0.198289907,0.234745139,0.249347432,0.261686667,0.468715307,0
7855,0.2187,0.084,0.210268234,0.206878,0.2142803,0.182503,0.208468556,0.249211545,0.269038699,0.267951667,0.553552152,0
7856,0.1813,0.127,0.167125783,0.1788625,0.1756017,0.151619,0.180967857,0.200930903,0.222289726,0.21427,0.239074967,0
